,location,country_code,latitude,longitude,confirmed,dead,recovered,updated
3125,"Unassigned County, Rhode Island",us,41.5800945,-71.4774291,2006,506.0,0.0,2020-05-18 19:46:28.987306+00:00
3126,"Richardson County, Nebraska",us,40.0898025,-95.6457951,1,0.0,,2020-05-19 19:45:20.115934+00:00
3127,"Hemphill County, Texas",us,35.9022267,-100.3497895,1,0.0,,2020-05-19 19:45:20.115934+00:00
3128,"Wayne County, New York",us,43.2020024,-77.010385,97,2.0,,2020-05-19 19:45:20.115934+00:00
3129,Groningen,nl,53.2193835,6.5665017,18,,,2020-05-19 19:46:55.949743+00:00
3130,"Williamson County, Tennessee",us,35.9179271,-86.86218269999999,480,10.0,,2020-05-19 19:45:20.115934+00:00
3131,Riacho das Almas,br,-8.0672896,-35.8934136,0,0.0,,2020-05-19 01:48:28.633798+00:00
3132,Seine-Maritime,fr,49.60541869999999,0.9748439,964,173.0,642.0,2020-05-19 19:47:00.260365+00:00
3133,"Wichita County, Texas",us,33.9309651,-98.7481167,80,2.0,,2020-05-18 19:45:24.591927+00:00
3134,"Upshur County, Texas",us,32.7099747,-94.976654,18,0.0,,2020-05-19 19:45:20.115934+00:00
3135,"Unassigned County, New Jersey",us,40.0583238,-74.4056612,155,0.0,0.0,2020-05-16 02:46:52.163594+00:00
3136,Dois Vizinhos,br,-25.7464549,-53.0615734,1,0.0,,2020-05-19 19:47:52.672294+00:00
3137,"Brazos County, Texas",us,30.6504141,-96.3226072,333,18.0,,2020-05-18 19:45:24.591927+00:00
3138,Landgraaf,nl,50.8927646,6.0224085,52,,,2020-05-19 19:46:56.336490+00:00
3139,Zutphen,nl,52.142736,6.196058400000001,28,,,2020-05-19 19:46:57.866007+00:00
3140,"Schuyler County, New York",us,42.3796425,-76.8720961,10,0.0,,2020-05-19 19:45:20.115934+00:00
3141,Eastern Cape,za,-32.2968402,26.419389,2052,9.0,,2020-05-19 19:46:51.892882+00:00
3142,"Unassigned County, Minnesota",us,46.2840725,-96.0954012,28,9.0,0.0,2020-05-18 19:46:28.987306+00:00
3143,Mexico City,mx,19.4326077,-99.133208,12456,1197.0,8948.0,2020-05-19 19:46:51.629445+00:00
3144,Michoacán,mx,19.5665192,-101.7068294,768,81.0,473.0,2020-05-19 19:46:51.725871+00:00
3145,Loiret,fr,47.900771,2.2018172,748,89.0,506.0,2020-05-19 19:47:00.211060+00:00
3146,Ebonyi,ng,6.2649232,8.0137302,9,,1.0,2020-05-19 19:46:53.336688+00:00
3147,Weimar,de,50.9794934,11.3235439,65,0.0,,2020-05-18 00:00:00+00:00
3148,Angical do Piauí,br,-6.1032883,-42.7662325,3,0.0,,2020-05-19 19:47:42.778430+00:00
3149,"Stanton County, Nebraska",us,41.9329995,-97.179026,15,0.0,,2020-05-19 19:45:20.115934+00:00
3150,Carmo do Cajuru,br,-20.1847658,-44.7714629,11,2.0,,2020-05-19 19:47:50.477542+00:00
3151,Carlópolis,br,-23.477269,-49.7319925,0,0.0,,2020-05-19 19:47:50.450421+00:00
3152,Charqueada,br,-22.5131732,-47.773567,22,1.0,,2020-05-19 19:47:51.203534+00:00
3153,Charqueadas,br,-29.9591788,-51.6288018,7,0.0,,2020-05-19 19:47:51.211448+00:00
3154,"Dewey County, South Dakota",us,45.2486497,-100.7110465,1,0.0,0.0,2020-05-08 02:46:39.291939+00:00
3155,Governador Edison Lobão,br,-5.7501164,-47.3650104,37,0.0,,2020-05-19 19:47:55.115528+00:00
3156,Nova Esperança,br,-23.1954669,-52.2021307,5,0.0,,2020-05-19 19:48:02.053179+00:00
3157,Pão de Açúcar,br,-22.9492586,-43.1545757,3,0.0,,2020-05-19 19:48:06.764948+00:00
3158,Putuo district,cn,31.24984,121.395555,11,0.0,11.0,2020-05-19 19:48:18.919922+00:00
3159,Serafina Corrêa,br,-28.7087726,-51.93978749999999,53,1.0,,2020-05-19 19:48:10.050936+00:00
3160,Santa Izabel do Pará,br,-1.2981731,-48.16461090000001,128,7.0,,2020-05-19 19:48:08.921470+00:00
3161,Senador Alexandre Costa,br,-5.2513441,-44.0537381,2,0.0,,2020-05-19 19:48:09.942171+00:00
3162,"Gooding County, Idaho",us,42.9180557,-114.7494346,26,0.0,,2020-05-19 19:45:20.115934+00:00
3163,"Idaho County, Idaho",us,45.9019541,-115.7237433,3,0.0,,2020-05-19 19:45:20.115934+00:00
3164,"Tioga County, Pennsylvania",us,41.76494659999999,-77.2864879,16,2.0,,2020-05-19 19:45:20.115934+00:00
3165,"Davison County, South Dakota",us,43.7242124,-98.2212979,9,0.0,,2020-05-19 19:45:20.115934+00:00
3166,"White County, Tennessee",us,35.9189882,-85.52002399999999,19,0.0,,2020-05-19 19:45:20.115934+00:00
3167,Chiapas,mx,16.7569318,-93.12923529999999,533,39.0,305.0,2020-05-19 19:46:51.777733+00:00
3168,Serra Azul,br,-21.3108315,-47.56385700000001,2,0.0,,2020-05-19 19:48:10.072218+00:00
3169,oslo,no,59.9138688,10.7522454,2572,,,2020-05-19 19:46:53.496474+00:00
3170,Sinop,br,-11.8608456,-55.5095451,30,2.0,,2020-05-19 19:48:10.381374+00:00
3171,Ningde,cn,26.665617,119.547932,26,0.0,26.0,2020-05-19 19:48:18.919922+00:00
3172,Sabya,sa,17.1547981,42.6268969,59,0.0,9.0,2020-05-19 19:48:38.505631+00:00
3173,Campinas,br,-22.9329252,-47.073845,1006,41.0,,2020-05-19 19:47:49.403587+00:00
3174,East Iceland,is,64.8329974,-15.743398,8,,,2020-05-15 12:47:07.014959+00:00
3175,Gauteng,za,-26.2707593,28.1122679,2343,9.0,,2020-05-19 19:46:51.892945+00:00
3176,Tizi Ouzou,dz,36.7021906,4.0593255,137,137.0,16.0,2020-05-19 19:46:52.656017+00:00
3177,Itapemirim,br,-20.9829904,-40.9990597,27,1.0,,2020-05-19 19:47:57.162512+00:00
3178,Itumirim,br,-21.3175717,-44.872742,1,0.0,,2020-05-19 19:47:57.690514+00:00
3179,Assen,nl,52.992753,6.5642284,12,,,2020-05-19 19:46:55.219202+00:00
3180,Viken,no,60.0389059,9.725372,2122,,,2020-05-12 17:01:46.303585+00:00
3181,Eugênio de Castro,br,-28.5311748,-54.1469566,1,0.0,,2020-05-19 19:47:53.741118+00:00
3182,South Iceland,is,64.2661426,-18.8158139,178,,,2020-05-15 12:47:07.002902+00:00
3183,Carmópolis,br,-10.6453028,-36.9890778,6,1.0,,2020-05-19 19:47:50.524369+00:00
3184,Ibirajuba,br,-8.579309799999999,-36.1780474,1,0.0,,2020-05-19 19:47:55.933929+00:00
3185,Mascara,dz,35.3974554,0.1388446,112,112.0,7.0,2020-05-19 19:46:52.752516+00:00
3186,Asten,nl,51.4029943,5.7440776,18,,,2020-05-19 19:46:55.226331+00:00
3187,Buriti Bravo,br,-5.8372594,-43.8302476,3,0.0,,2020-05-19 19:47:46.832290+00:00
3188,Bergen (L.),nl,51.579024,6.077423599999999,7,,,2020-05-19 19:46:55.313350+00:00
3189,Beek,nl,50.9393162,5.7956471,15,,,2020-05-19 19:46:55.266627+00:00
3190,Bodegraven-Reeuwijk,nl,52.0778574,4.7490288,7,,,2020-05-19 19:46:55.392207+00:00
3191,Itapema,br,-27.0960682,-48.6178074,35,1.0,,2020-05-19 19:47:57.154800+00:00
3192,Oslo,no,59.9138688,10.7522454,2470,,,2020-05-12 17:01:46.303585+00:00
3193,Borger-Odoorn,nl,52.88937199999999,6.8884038,4,,,2020-05-19 19:46:55.406336+00:00
3194,Campestre,br,-21.7101401,-46.2489873,1,0.0,,2020-05-19 19:47:49.312680+00:00
3195,Heidekreis,de,53.0664983,9.8825223,72,2.0,,2020-05-18 00:00:00+00:00
3196,Inácio Martins,br,-25.5722991,-51.0785729,1,0.0,,2020-05-19 19:47:56.455421+00:00
3197,Alzey-Worms,de,49.7453905,8.1130085,260,11.0,,2020-05-18 00:00:00+00:00
3198,Santa Adélia,br,-21.243953,-48.8045943,1,0.0,,2020-05-19 19:48:08.559702+00:00
3199,Cuitegi,br,-6.897509899999999,-35.5245171,16,1.0,,2020-05-19 19:47:52.241340+00:00
3200,Siqueira Campos,br,-23.6850833,-49.8235126,2,1.0,,2020-05-19 19:48:10.388323+00:00
3201,Itapecuru Mirim,br,-3.3994278,-44.3518108,72,1.0,,2020-05-19 19:47:57.147607+00:00
3202,Itumbiara,br,-18.4166775,-49.217094,16,0.0,,2020-05-19 19:47:57.679789+00:00
3203,Santa Cruz do Arari,br,-0.6646917,-49.1729484,14,2.0,,2020-05-19 19:48:08.724479+00:00
3204,Nordland,no,67.097529,14.5736286,115,,,2020-05-12 17:01:46.303585+00:00
3205,Santa Margarida,br,-20.3838883,-42.2520623,1,0.0,,2020-05-19 19:48:09.053998+00:00
3206,"Jefferson County, Idaho",us,43.7640903,-112.2493671,7,0.0,,2020-05-19 19:45:20.115934+00:00
3207,Xiqing district,cn,39.141152,117.008826,4,0.0,4.0,2020-05-19 19:48:18.919922+00:00
3208,"Jerome County, Idaho",us,42.712818,-114.3287857,102,2.0,,2020-05-19 19:45:20.115934+00:00
3209,KwaZulu-Natal,za,-28.5305539,30.8958242,1567,32.0,,2020-05-19 19:46:51.892971+00:00
3210,Niger,ng,9.930922400000002,5.598320999999999,22,1.0,5.0,2020-05-19 19:46:53.270363+00:00
3211,Enugu,ng,6.4583661,7.5463885,15,,6.0,2020-05-19 19:46:53.323801+00:00
3212,Aa en Hunze,nl,53.0104848,6.749528499999999,1,,,2020-05-19 19:46:55.033529+00:00
3213,Arnhem,nl,51.9851034,5.898729599999999,65,,,2020-05-19 19:46:55.211795+00:00
3214,Angra dos Reis,br,-23.0069033,-44.3185204,403,16.0,,2020-05-19 19:47:42.804005+00:00
3215,Anhanguera,br,-23.5037036,-46.6305454,1,0.0,,2020-05-19 19:47:42.837956+00:00
3216,Campo Alegre de Lourdes,br,-9.518595399999999,-43.0121652,7,0.0,,2020-05-19 19:47:49.434394+00:00
3217,Canoas,br,-29.9188183,-51.1585398,48,3.0,,2020-05-19 19:47:49.931767+00:00
3218,Gastão Vidigal,br,-20.7980277,-50.1889483,3,1.0,,2020-05-19 19:47:54.901058+00:00
3219,Troms og Finnmark,no,70.0718208,23.2171663,247,,,2020-05-12 17:01:46.303585+00:00
3220,Governador Jorge Teixeira,br,-10.6121593,-62.73326429999999,4,0.0,,2020-05-19 19:47:55.138104+00:00
3221,Panzhihua,cn,26.582347,101.718637,16,0.0,16.0,2020-05-19 19:48:18.919922+00:00
3222,Northumberland,gb,55.2082542,-2.0784138,900,,,2020-05-14 15:01:09+00:00
3223,Anambra,ng,6.220899699999999,6.9369559,5,,1.0,2020-05-19 19:46:53.373232+00:00
3224,Lot,fr,44.5379358,1.6760691,92,20.0,60.0,2020-05-19 19:47:00.211816+00:00
3225,Lot-et-Garonne,fr,44.2470173,0.4502368,84,9.0,53.0,2020-05-19 19:47:00.212591+00:00
3226,'s-Hertogenbosch,nl,51.6978162,5.3036748,126,,,2020-05-19 19:46:55.022107+00:00
3227,"Pender County, North Carolina",us,34.5170729,-77.8367282,49,1.0,,2020-05-19 19:45:20.115934+00:00
3228,"Kootenai County, Idaho",us,47.7568407,-116.6222056,66,0.0,,2020-05-19 19:45:20.115934+00:00
3229,"Chickasaw County, Mississippi",us,33.8818791,-89.0179332,116,12.0,,2020-05-19 19:45:20.115934+00:00
3230,"Vance County, North Carolina",us,36.3479057,-78.4297187,195,16.0,,2020-05-19 19:45:20.115934+00:00
3231,Bouira,dz,36.37763,3.8962348,58,58.0,6.0,2020-05-19 19:46:52.627368+00:00
3232,"Van Zandt County, Texas",us,32.4936974,-95.81428849999999,22,1.0,,2020-05-19 19:45:20.115934+00:00
3233,"Nemaha County, Kansas",us,39.7451077,-95.9832577,3,0.0,,2020-05-19 19:45:20.115934+00:00
3234,"Marshall County, West Virginia",us,39.8926818,-80.6770787,25,0.0,,2020-05-18 19:45:24.591927+00:00
3235,Mordovia,ru,54.2369441,44.068397,1443,9.0,434.0,2020-05-19 19:48:35.566651+00:00
3236,"Out of TN County, Tennessee",us,35.1268552,-89.9253233,386,4.0,0.0,2020-05-18 19:46:28.987306+00:00
3237,North-West,za,-26.6638599,25.2837585,72,0.0,,2020-05-19 19:46:51.893076+00:00
3238,Acaraú,br,-2.897903,-40.1192437,185,3.0,,2020-05-19 19:47:41.435315+00:00
3239,Cansanção,br,-10.6678189,-39.4964517,1,0.0,,2020-05-19 19:47:49.950590+00:00
3240,Médéa,dz,36.2853847,2.7680247,177,177.0,11.0,2020-05-19 19:46:52.731902+00:00
3241,Guareí,br,-23.3718457,-48.1841739,3,0.0,,2020-05-19 19:47:55.587889+00:00
3242,Al Sho'bah,sa,22.5248367,54.0085616,1,0.0,0.0,2020-05-19 19:48:39.675897+00:00
3243,Sirinhaém,br,-8.5914352,-35.1186262,43,3.0,,2020-05-19 19:48:10.395817+00:00
3244,Blaricum,nl,52.2726695,5.248079499999999,8,,,2020-05-19 19:46:55.377682+00:00
3245,Álvaro de Carvalho,br,-22.0798804,-49.72066700000001,1,0.0,,2020-05-19 19:48:14.822848+00:00
3246,Bloemendaal,nl,52.4049474,4.6201852,7,,,2020-05-19 19:46:55.384975+00:00
3247,Madre de Dios,pe,-11.7668705,-70.81199529999999,204,,,2020-05-19 19:48:16.115234+00:00
3248,Amur Oblast,ru,54.60350649999999,127.4801721,247,1.0,65.0,2020-05-19 19:48:35.566651+00:00
3249,Brielle,nl,51.902582,4.1636846,11,,,2020-05-19 19:46:55.449574+00:00
3250,Culemborg,nl,51.9561076,5.240044800000001,21,,,2020-05-19 19:46:55.537648+00:00
3251,Dronten,nl,52.5346819,5.7218086,30,,,2020-05-19 19:46:55.723962+00:00
3252,"Morgan County, Alabama",us,34.4240875,-86.86218269999999,116,1.0,,2020-05-19 19:45:20.115934+00:00
3253,Maine-et-Loire,fr,47.2913545,-0.4877852,727,124.0,471.0,2020-05-19 19:47:00.214107+00:00
3254,Landes,fr,43.9412045,-0.7532808999999999,85,12.0,60.0,2020-05-19 19:47:00.216965+00:00
3255,Al Gouz,sa,23.885942,45.079162,6,0.0,0.0,2020-05-19 19:48:39.654915+00:00
3256,"Hardin County, Kentucky",us,37.6565708,-86.0121573,84,2.0,,2020-05-19 19:45:20.115934+00:00
3257,"Hickman County, Kentucky",us,36.6482184,-88.9796776,5,0.0,,2020-05-19 19:45:20.115934+00:00
3258,Loir-et-Cher,fr,47.6761905,1.4159072,375,60.0,190.0,2020-05-19 19:47:00.217804+00:00
3259,Allier,fr,46.3115552,3.4167655,208,34.0,157.0,2020-05-19 19:47:00.227200+00:00
3260,Gararu,br,-9.9726308,-37.0872569,2,1.0,,2020-05-19 19:47:54.847953+00:00
3261,"Pike County, Mississippi",us,31.1704959,-90.37483540000001,178,11.0,,2020-05-19 19:45:20.115934+00:00
3262,Northern Cape,za,-29.0466808,21.8568586,37,0.0,,2020-05-19 19:46:51.893046+00:00
3263,Dalfsen,nl,52.507755,6.259666999999999,16,,,2020-05-19 19:46:55.545374+00:00
3264,Dongen,nl,51.62870969999999,4.9382385,20,,,2020-05-19 19:46:55.683291+00:00
3265,"Schoharie County, New York",us,42.65503349999999,-74.4994517,48,2.0,,2020-05-19 19:45:20.115934+00:00
3266,Graccho Cardoso,br,-10.2281541,-37.1973566,8,0.0,,2020-05-19 19:47:55.187708+00:00
3267,Guaiçara,br,-21.6230981,-49.7970184,2,0.0,,2020-05-19 19:47:55.337055+00:00
3268,Ipanguaçu,br,-5.5088647,-36.859794,18,3.0,,2020-05-19 19:47:56.484061+00:00
3269,Ipaporanga,br,-24.5859286,-48.5944928,13,0.0,,2020-05-19 19:47:56.490985+00:00
3270,Itaperuna,br,-21.1877747,-41.8799408,37,0.0,,2020-05-19 19:47:57.169117+00:00
3271,Jacareí,br,-23.2987827,-45.96625419999999,89,4.0,,2020-05-19 19:47:57.893100+00:00
3272,Parambu,br,-6.2080784,-40.6908879,6,1.0,,2020-05-19 19:48:03.840072+00:00
3273,"Bradley County, Arkansas",us,33.5081368,-92.2236667,15,1.0,,2020-05-19 19:45:20.115934+00:00
3274,"Perquimans County, North Carolina",us,36.1329763,-76.4100267,23,2.0,,2020-05-19 19:45:20.115934+00:00
3275,Imo,ng,5.5720122,7.0588219,7,,2.0,2020-05-19 19:46:53.345801+00:00
3276,Ede,nl,52.0401675,5.6648594,54,,,2020-05-19 19:46:55.765676+00:00
3277,Eemnes,nl,52.2537461,5.2612754,2,,,2020-05-19 19:46:55.772901+00:00
3278,Santa Rita do Araguaia,br,-17.3273564,-53.20171509999999,1,0.0,,2020-05-19 19:48:09.206787+00:00
3279,Western Cape,za,-33.2277918,21.8568586,10035,43.0,,2020-05-19 19:46:51.893100+00:00
3280,"Orange County, North Carolina",us,36.0263022,-79.1096901,277,36.0,,2020-05-19 19:45:20.115934+00:00
3281,Kaufbeuren,de,47.8830175,10.625966,107,4.0,,2020-05-18 00:00:00+00:00
3282,Iconha,br,-20.7942655,-40.81169939999999,9,0.0,,2020-05-19 19:47:56.067094+00:00
3283,Main-Spessart,de,49.988617,9.6415468,151,6.0,,2020-05-18 00:00:00+00:00
3284,Heemstede,nl,52.3510634,4.6203004,10,,,2020-05-19 19:46:56.044223+00:00
3285,São José de Mipibu,br,-6.0742528,-35.2369601,33,2.0,,2020-05-19 19:48:11.136940+00:00
3286,Ulm,de,48.4010822,9.987607599999999,271,5.0,,2020-05-18 00:00:00+00:00
3287,"Wyoming County, New York",us,42.8264498,-78.0897329,79,5.0,,2020-05-19 19:45:20.115934+00:00
3288,Saudade do Iguaçu,br,-25.6921677,-52.6188939,1,0.0,,2020-05-19 19:48:09.892375+00:00
3289,Salzlandkreis,de,51.8325635,11.5833881,68,0.0,,2020-05-18 00:00:00+00:00
3290,Acopiara,br,-6.0949221,-39.45993,20,1.0,,2020-05-19 19:47:41.466363+00:00
3291,Neustadt a.d.Weinstraße,de,49.3501864,8.1486886,103,2.0,,2020-05-18 00:00:00+00:00
3292,"Wilson County, Tennessee",us,36.1626241,-86.2970998,327,8.0,,2020-05-19 19:45:20.115934+00:00
3293,Landerd,nl,51.7267746,5.6594923,39,,,2020-05-19 19:46:56.329257+00:00
3294,"Warren County, Virginia",us,38.9331749,-78.24761459999999,99,2.0,,2020-05-19 19:45:20.115934+00:00
3295,"Yazoo County, Mississippi",us,32.8078912,-90.37483540000001,190,2.0,,2020-05-19 19:45:20.115934+00:00
3296,Herne,de,51.5368948,7.200914699999999,186,1.0,,2020-05-18 00:00:00+00:00
3297,Venda Nova do Imigrante,br,-20.3275068,-41.1359347,34,0.0,,2020-05-19 19:48:14.093381+00:00
3298,Cantal,fr,45.1191997,2.6326062,68,9.0,39.0,2020-05-19 19:47:00.235922+00:00
3299,Heumen,nl,51.7645323,5.843150199999999,17,,,2020-05-19 19:46:56.147889+00:00
3300,Friesland,de,53.4914182,7.9945151,33,1.0,,2020-05-18 00:00:00+00:00
3301,"Defiance County, Ohio",us,41.3491725,-84.4802606,27,1.0,,2020-05-19 19:45:20.115934+00:00
3302,Verê,br,-25.8691584,-52.9385002,3,1.0,,2020-05-19 19:48:14.168804+00:00
3303,Shuwaq,sa,27.4004591,36.5121535,1,0.0,0.0,2020-05-19 19:48:39.682942+00:00
3304,"Latah County, Idaho",us,46.7360364,-116.6764195,6,0.0,,2020-05-19 19:45:20.115934+00:00
3305,Vespasiano,br,-19.6888097,-43.9243776,9,0.0,,2020-05-19 19:48:14.175879+00:00
3306,Inúbia Paulista,br,-21.7699428,-50.9637435,1,0.0,,2020-05-19 19:47:56.462483+00:00
3307,"Schenectady County, New York",us,42.8493445,-73.98300290000002,629,25.0,,2020-05-19 19:45:20.115934+00:00
3308,Ipatinga,br,-19.4691377,-42.5489888,37,0.0,,2020-05-19 19:47:56.498413+00:00
3309,Aichach-Friedberg,de,48.3866157,11.0698225,285,20.0,,2020-05-18 00:00:00+00:00
3310,Ipiguá,br,-20.6568403,-49.3883857,1,1.0,,2020-05-19 19:47:56.542365+00:00
3311,Dessau-Roßlau,de,51.84282779999999,12.2303935,65,2.0,,2020-05-18 00:00:00+00:00
3312,Anhembi,br,-22.7882994,-48.1312121,2,0.0,,2020-05-19 19:47:42.851969+00:00
3313,Qitaihe,cn,45.771726,131.0031381,17,0.0,17.0,2020-05-19 19:48:18.919922+00:00
3314,Icó,br,-6.4026236,-38.8591633,24,1.0,,2020-05-19 19:47:56.075082+00:00
3315,"Jones County, Iowa",us,42.1516737,-91.13530200000001,36,0.0,,2020-05-19 19:45:20.115934+00:00
3316,Itapetim,br,-7.378219499999999,-37.1880882,7,1.0,,2020-05-19 19:47:57.183787+00:00
3317,Tumayr,sa,25.7109965,45.8725214,1,0.0,0.0,2020-05-19 19:48:39.690100+00:00
3318,Rijal Al Ma,sa,18.2125386,42.273848,1,0.0,0.0,2020-05-19 19:48:39.696666+00:00
3319,"Jackson County, Kentucky",us,37.4023274,-84.01674229999999,57,12.0,,2020-05-19 19:45:20.115934+00:00
3320,"Currituck County, North Carolina",us,36.4189826,-75.94632399999999,11,0.0,,2020-05-19 19:45:20.115934+00:00
3321,"Pacific County, Washington",us,46.5180824,-123.8264512,9,1.0,,2020-05-19 19:45:20.115934+00:00
3322,Águas Mornas,br,-27.743632,-48.9202828,2,0.0,,2020-05-19 19:48:14.757783+00:00
3323,Qiqihar,cn,47.35434799999999,123.918186,43,1.0,42.0,2020-05-19 19:48:18.919922+00:00
3324,Dadukou District,cn,29.484527,106.482346,7,0.0,7.0,2020-05-19 19:48:18.919922+00:00
3325,"Brown County, Minnesota",us,44.2294379,-94.645035,10,2.0,,2020-05-19 19:45:20.115934+00:00
3326,"Val Verde County, Texas",us,29.8687682,-101.1617356,13,0.0,,2020-05-19 19:45:20.115934+00:00
3327,Indiana,br,39.523652,-87.1250154,5,0.0,,2020-05-19 19:47:56.383165+00:00
3328,Itobi,br,-21.7355494,-46.9717466,1,0.0,,2020-05-19 19:47:57.632842+00:00
3329,Laarbeek,nl,51.5384467,5.6212732,40,,,2020-05-19 19:46:56.322359+00:00
3330,Loire,fr,47.5532402,1.0105289,1268,225.0,779.0,2020-05-19 19:47:00.218618+00:00
3331,Charente,fr,45.7519958,0.1534761,64,12.0,47.0,2020-05-19 19:47:00.236697+00:00
3332,Hautes-Alpes,fr,44.6008723,6.322607199999999,152,16.0,108.0,2020-05-19 19:47:00.228843+00:00
3333,Vaucluse,fr,44.0565054,5.1432068,286,35.0,222.0,2020-05-19 19:47:00.240702+00:00
3334,Zwolle,nl,52.5167747,6.083021899999999,53,,,2020-05-19 19:46:57.893171+00:00
3335,Tunápolis,br,-26.9717546,-53.6392616,2,0.0,,2020-05-19 19:48:13.464421+00:00
3336,"Kossuth County, Iowa",us,43.25133839999999,-94.2333355,5,0.0,,2020-05-19 19:45:20.115934+00:00
3337,"Livingston County, Michigan",us,42.6207951,-83.8473015,386,25.0,,2020-05-19 19:45:20.115934+00:00
3338,"Uvalde County, Texas",us,29.3342663,-99.8124935,6,0.0,,2020-05-19 19:45:20.115934+00:00
3339,Heeze-Leende,nl,51.3809718,5.5758263,15,,,2020-05-19 19:46:56.080400+00:00
3340,"Skagit County, Washington",us,48.4241961,-121.7114362,426,14.0,,2020-05-19 19:45:20.115934+00:00
3341,"Albany County, Wyoming",us,41.638448,-105.5943388,10,0.0,,2020-05-19 19:45:20.115934+00:00
3342,Heerlen,nl,50.88817419999999,5.9794988,123,,,2020-05-19 19:46:56.072796+00:00
3343,"Northampton County, North Carolina",us,36.4159635,-77.4242972,130,10.0,,2020-05-19 19:45:20.115934+00:00
3344,Hendrik-Ido-Ambacht,nl,51.84239729999999,4.6395056,8,,,2020-05-19 19:46:56.125931+00:00
3345,IJsselstein,nl,52.0177649,5.0403003,35,,,2020-05-19 19:46:56.256948+00:00
3346,Leiderdorp,nl,52.1509854,4.5281733,12,,,2020-05-19 19:46:56.385288+00:00
3347,Leudal,nl,51.26196600000001,5.8909968,51,,,2020-05-19 19:46:56.406903+00:00
3348,Morro do Chapéu do Piauí,br,-3.7394148,-42.3108491,6,0.0,,2020-05-19 19:48:01.274435+00:00
3349,Meerssen,nl,50.8849427,5.7526367,22,,,2020-05-19 19:46:56.522669+00:00
3350,Midden-Drenthe,nl,52.8611037,6.5123042,6,,,2020-05-19 19:46:56.564545+00:00
3351,Ardennes,fr,49.7624642,4.6285053,257,52.0,130.0,2020-05-19 19:47:00.221345+00:00
3352,Capão do Leão,br,-31.7602022,-52.4384072,1,0.0,,2020-05-19 19:47:50.202878+00:00
3353,Nova Aliança,br,-21.0161217,-49.4991038,0,0.0,,2020-05-19 19:48:01.879013+00:00
3354,Carapicuíba,br,-23.5239623,-46.8411243,604,39.0,,2020-05-19 19:47:50.272052+00:00
3355,Ferreira Gomes,br,0.8588146,-51.1812701,18,1.0,,2020-05-19 19:47:54.042585+00:00
3356,São José da Lagoa Tapada,br,-6.9413591,-38.16225379999999,12,0.0,,2020-05-19 19:48:11.077752+00:00
3357,Itapitanga,br,-14.4143904,-39.5660203,1,0.0,,2020-05-19 19:47:57.270928+00:00
3358,São João do Soter,br,-5.1142391,-43.810012,1,0.0,,2020-05-19 19:48:11.488967+00:00
3359,Tuntum,br,-5.255148800000001,-44.6447629,35,0.0,,2020-05-19 19:48:13.457472+00:00
3360,Tathlith,sa,20.1258919,43.483738,1,0.0,0.0,2020-05-19 19:48:39.504929+00:00
3361,Shamli,in,29.4501986,77.3172046,37,0.0,27.0,2020-05-19 19:48:43.856367+00:00
3362,Osmanabad,in,18.185332,76.0419642,11,0.0,3.0,2020-05-19 19:48:45.430616+00:00
3363,Wayanad,in,11.6853575,76.1319953,21,0.0,5.0,2020-05-19 19:48:45.731852+00:00
3364,Kannur,in,11.8744775,75.37036619999999,126,0.0,118.0,2020-05-19 19:48:45.760437+00:00
3365,Kollam,in,8.8932118,76.6141396,28,0.0,20.0,2020-05-19 19:48:45.767501+00:00
3366,Heemskerk,nl,52.514146,4.6821367,26,,,2020-05-19 19:46:56.037410+00:00
3367,"Overton County, Tennessee",us,36.3880346,-85.31362179999999,16,0.0,,2020-05-19 19:45:20.115934+00:00
3368,Helmond,nl,51.4792547,5.657009599999999,114,,,2020-05-19 19:46:56.109792+00:00
3369,Itupeva,br,-23.1550145,-47.0524585,16,2.0,,2020-05-19 19:47:57.700846+00:00
3370,"Grant County, Minnesota",us,45.9729315,-96.0471362,2,0.0,,2020-05-19 19:45:20.115934+00:00
3371,Vargem Alta,br,-20.6740122,-41.0097978,8,1.0,,2020-05-19 19:48:13.985883+00:00
3372,Huancavelica,pe,-12.7861978,-74.9764024,242,,,2020-05-19 19:48:16.115234+00:00
3373,Hawtat Bani Tamim,sa,23.525188,46.8446611,15,0.0,2.0,2020-05-19 19:48:39.181873+00:00
3374,"Sevier County, Tennessee",us,35.8271682,-83.5070203,69,2.0,,2020-05-19 19:45:20.115934+00:00
3375,"Andrews County, Texas",us,32.342627,-102.7135121,22,0.0,,2020-05-19 19:45:20.115934+00:00
3376,Sajir,sa,25.1858677,44.6019551,18,0.0,9.0,2020-05-19 19:48:39.234854+00:00
3377,Al Qari',sa,24.6278962,46.7152755,18,0.0,4.0,2020-05-19 19:48:39.243780+00:00
3378,"Marshall County, Alabama",us,34.3652297,-86.3376761,632,9.0,,2020-05-19 19:45:20.115934+00:00
3379,"Scott County, Tennessee",us,36.3976209,-84.5222189,12,0.0,,2020-05-19 19:45:20.115934+00:00
3380,Kaag en Braassem,nl,52.204135,4.6313145,6,,,2020-05-19 19:46:56.264254+00:00
3381,Lelystad,nl,52.51853699999999,5.471422,63,,,2020-05-19 19:46:56.399688+00:00
3382,Lingewaard,nl,51.9038908,5.935220999999999,31,,,2020-05-19 19:46:56.421419+00:00
3383,Lisse,nl,52.25793030000001,4.5574834,7,,,2020-05-19 19:46:56.428637+00:00
